iso_a3,country,month,origin_risk,fruit_production_score,risk_bucket
DNK,Denmark,1,0.0019658297130095,0.5239500458561501,0–0.01 (very low)
DNK,Denmark,2,0.0019658297130095,0.5239500458561501,0–0.01 (very low)
DNK,Denmark,3,0.0019658297130095,0.5239500458561501,0–0.01 (very low)
DNK,Denmark,4,0.0019658297130095,0.5239500458561501,0–0.01 (very low)
DNK,Denmark,5,0.0078633188520383,0.5239500458561501,0–0.01 (very low)
DNK,Denmark,6,0.0196582971300958,0.5239500458561501,0.01–0.05 (low)
DNK,Denmark,7,0.0196582971300958,0.5239500458561501,0.01–0.05 (low)
DNK,Denmark,8,0.0196582971300958,0.5239500458561501,0.01–0.05 (low)
DNK,Denmark,9,0.0196582971300958,0.5239500458561501,0.01–0.05 (low)
DNK,Denmark,10,0.0078633188520383,0.5239500458561501,0–0.01 (very low)
DNK,Denmark,11,0.0078633188520383,0.5239500458561501,0–0.01 (very low)
DNK,Denmark,12,0.0019658297130095,0.5239500458561501,0–0.01 (very low)
DOM,Dominican Republic,1,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,2,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,3,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,4,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,5,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,6,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,7,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,8,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,9,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,10,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,11,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
DOM,Dominican Republic,12,0.5262435766307278,0.7855152994895653,0.5–1 (very high)
ECU,Ecuador,1,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,2,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,3,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,4,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,5,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,6,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,7,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,8,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,9,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,10,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,11,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
ECU,Ecuador,12,0.2936018011304958,0.8024615593689346,0.25–0.5 (high)
EGY,Egypt,1,0.0877014510485364,0.8400270261756231,0.05–0.1 (moderate)
EGY,Egypt,2,0.0877014510485364,0.8400270261756231,0.05–0.1 (moderate)
EGY,Egypt,3,0.2411789903834752,0.8400270261756231,0.1–0.25 (elevated)
EGY,Egypt,4,0.2411789903834752,0.8400270261756231,0.1–0.25 (elevated)
EGY,Egypt,5,0.4823579807669506,0.8400270261756231,0.25–0.5 (high)
EGY,Egypt,6,0.4823579807669506,0.8400270261756231,0.25–0.5 (high)
EGY,Egypt,7,0.4823579807669506,0.8400270261756231,0.25–0.5 (high)
EGY,Egypt,8,0.4823579807669506,0.8400270261756231,0.25–0.5 (high)
EGY,Egypt,9,0.4823579807669506,0.8400270261756231,0.25–0.5 (high)
EGY,Egypt,10,0.4823579807669506,0.8400270261756231,0.25–0.5 (high)
EGY,Egypt,11,0.2411789903834752,0.8400270261756231,0.1–0.25 (elevated)
EGY,Egypt,12,0.0877014510485364,0.8400270261756231,0.05–0.1 (moderate)
SLV,El Salvador,1,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,2,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,3,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,4,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,5,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,6,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,7,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,8,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,9,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,10,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,11,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
SLV,El Salvador,12,0.0837856066521527,0.6208015904696346,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,1,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,2,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,3,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,4,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,5,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,6,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,7,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,8,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,9,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,10,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,11,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
GNQ,Equatorial Guinea,12,0.0680887335450934,0.53487023385821,0.05–0.1 (moderate)
EST,Estonia,1,0.001900620179231,0.3738838059498332,0–0.01 (very low)
EST,Estonia,2,0.001900620179231,0.3738838059498332,0–0.01 (very low)
EST,Estonia,3,0.001900620179231,0.3738838059498332,0–0.01 (very low)
EST,Estonia,4,0.001900620179231,0.3738838059498332,0–0.01 (very low)
EST,Estonia,5,0.001900620179231,0.3738838059498332,0–0.01 (very low)
EST,Estonia,6,0.0190062017923109,0.3738838059498332,0.01–0.05 (low)
EST,Estonia,7,0.0190062017923109,0.3738838059498332,0.01–0.05 (low)
EST,Estonia,8,0.0190062017923109,0.3738838059498332,0.01–0.05 (low)
EST,Estonia,9,0.0076024807169243,0.3738838059498332,0–0.01 (very low)
EST,Estonia,10,0.0076024807169243,0.3738838059498332,0–0.01 (very low)
EST,Estonia,11,0.001900620179231,0.3738838059498332,0–0.01 (very low)
EST,Estonia,12,0.001900620179231,0.3738838059498332,0–0.01 (very low)
ETH,Ethiopia,1,0.1108577473960815,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,2,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,3,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,4,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,5,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,6,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,7,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,8,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,9,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,10,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,11,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
ETH,Ethiopia,12,0.2438870442713794,0.7117603324317286,0.1–0.25 (elevated)
FJI,Fiji,1,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,2,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,3,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,4,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,5,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,6,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,7,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,8,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,9,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,10,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,11,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FJI,Fiji,12,0.0676243606206263,0.5039419019164633,0.05–0.1 (moderate)
FRA,France,1,0.0004524581483579,0.8111666432994433,0–0.01 (very low)
FRA,France,2,0.001809832593432,0.8111666432994433,0–0.01 (very low)
FRA,France,3,0.001809832593432,0.8111666432994433,0–0.01 (very low)
FRA,France,4,0.001809832593432,0.8111666432994433,0–0.01 (very low)
FRA,France,5,0.0045245814835801,0.8111666432994433,0–0.01 (very low)
FRA,France,6,0.0045245814835801,0.8111666432994433,0–0.01 (very low)
FRA,France,7,0.0090491629671603,0.8111666432994433,0–0.01 (very low)
FRA,France,8,0.0090491629671603,0.8111666432994433,0–0.01 (very low)
FRA,France,9,0.0045245814835801,0.8111666432994433,0–0.01 (very low)
FRA,France,10,0.001809832593432,0.8111666432994433,0–0.01 (very low)
FRA,France,11,0.001809832593432,0.8111666432994433,0–0.01 (very low)
FRA,France,12,0.0004524581483579,0.8111666432994433,0–0.01 (very low)
GMB,Gambia,1,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,2,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,3,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,4,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,5,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,6,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,7,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,8,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,9,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,10,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,11,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GMB,Gambia,12,0.6046039869037858,0.4206282161914167,0.5–1 (very high)
GEO,Georgia,1,0.0020251114607769,0.6603747136469689,0–0.01 (very low)
GEO,Georgia,2,0.0020251114607769,0.6603747136469689,0–0.01 (very low)
GEO,Georgia,3,0.0020251114607769,0.6603747136469689,0–0.01 (very low)
GEO,Georgia,4,0.0020251114607769,0.6603747136469689,0–0.01 (very low)
GEO,Georgia,5,0.0081004458431078,0.6603747136469689,0–0.01 (very low)
GEO,Georgia,6,0.0202511146077696,0.6603747136469689,0.01–0.05 (low)
GEO,Georgia,7,0.0202511146077696,0.6603747136469689,0.01–0.05 (low)
GEO,Georgia,8,0.0202511146077696,0.6603747136469689,0.01–0.05 (low)
GEO,Georgia,9,0.0202511146077696,0.6603747136469689,0.01–0.05 (low)
GEO,Georgia,10,0.0081004458431078,0.6603747136469689,0–0.01 (very low)
GEO,Georgia,11,0.0020251114607769,0.6603747136469689,0–0.01 (very low)
GEO,Georgia,12,0.0020251114607769,0.6603747136469689,0–0.01 (very low)
DEU,Germany,1,0.0024878687954777,0.7387901837827855,0–0.01 (very low)
DEU,Germany,2,0.0024878687954777,0.7387901837827855,0–0.01 (very low)
DEU,Germany,3,0.0024878687954777,0.7387901837827855,0–0.01 (very low)
DEU,Germany,4,0.0024878687954777,0.7387901837827855,0–0.01 (very low)
DEU,Germany,5,0.009951475181911,0.7387901837827855,0–0.01 (very low)
DEU,Germany,6,0.0248786879547777,0.7387901837827855,0.01–0.05 (low)
DEU,Germany,7,0.0248786879547777,0.7387901837827855,0.01–0.05 (low)
DEU,Germany,8,0.0248786879547777,0.7387901837827855,0.01–0.05 (low)
DEU,Germany,9,0.009951475181911,0.7387901837827855,0–0.01 (very low)
DEU,Germany,10,0.009951475181911,0.7387901837827855,0–0.01 (very low)
DEU,Germany,11,0.0024878687954777,0.7387901837827855,0–0.01 (very low)
DEU,Germany,12,0.0024878687954777,0.7387901837827855,0–0.01 (very low)
GHA,Ghana,1,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GHA,Ghana,2,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GHA,Ghana,3,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GHA,Ghana,4,0.4396907394448373,0.7919814766834139,0.25–0.5 (high)
GHA,Ghana,5,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GHA,Ghana,6,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GHA,Ghana,7,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GHA,Ghana,8,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GHA,Ghana,9,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GHA,Ghana,10,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GHA,Ghana,11,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GHA,Ghana,12,0.5496134243060466,0.7919814766834139,0.5–1 (very high)
GRC,Greece,1,0.0005378275846225,0.7715000853701875,0–0.01 (very low)
GRC,Greece,2,0.0021513103384904,0.7715000853701875,0–0.01 (very low)
GRC,Greece,3,0.0021513103384904,0.7715000853701875,0–0.01 (very low)
GRC,Greece,4,0.0021513103384904,0.7715000853701875,0–0.01 (very low)
GRC,Greece,5,0.0053782758462263,0.7715000853701875,0–0.01 (very low)
GRC,Greece,6,0.0107565516924528,0.7715000853701875,0.01–0.05 (low)
GRC,Greece,7,0.0107565516924528,0.7715000853701875,0.01–0.05 (low)
GRC,Greece,8,0.0107565516924528,0.7715000853701875,0.01–0.05 (low)
GRC,Greece,9,0.0107565516924528,0.7715000853701875,0.01–0.05 (low)
GRC,Greece,10,0.0053782758462263,0.7715000853701875,0–0.01 (very low)
GRC,Greece,11,0.0021513103384904,0.7715000853701875,0–0.01 (very low)
GRC,Greece,12,0.0021513103384904,0.7715000853701875,0–0.01 (very low)
GIN,Guinea,1,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,2,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,3,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,4,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,5,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,6,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,7,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,8,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,9,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,10,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,11,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GIN,Guinea,12,0.0985266568694452,0.702202367619675,0.05–0.1 (moderate)
GNB,Guinea-Bissau,1,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,2,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,3,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,4,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,5,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,6,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,7,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,8,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,9,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,10,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,11,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
GNB,Guinea-Bissau,12,0.0684652891185562,0.5599497231155459,0.05–0.1 (moderate)
HND,Honduras,1,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,2,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,3,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,4,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,5,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,6,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,7,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,8,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,9,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,10,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,11,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HND,Honduras,12,0.0854288435421104,0.7114266027841991,0.05–0.1 (moderate)
HUN,Hungary,1,0.0024649487113013,0.6951329498869145,0–0.01 (very low)
HUN,Hungary,2,0.0024649487113013,0.6951329498869145,0–0.01 (very low)
HUN,Hungary,3,0.0024649487113013,0.6951329498869145,0–0.01 (very low)
HUN,Hungary,4,0.0098597948452056,0.6951329498869145,0–0.01 (very low)
HUN,Hungary,5,0.0098597948452056,0.6951329498869145,0–0.01 (very low)
HUN,Hungary,6,0.0246494871130141,0.6951329498869145,0.01–0.05 (low)
HUN,Hungary,7,0.0492989742260283,0.6951329498869145,0.01–0.05 (low)
HUN,Hungary,8,0.0492989742260283,0.6951329498869145,0.01–0.05 (low)
HUN,Hungary,9,0.0246494871130141,0.6951329498869145,0.01–0.05 (low)
HUN,Hungary,10,0.0098597948452056,0.6951329498869145,0–0.01 (very low)
HUN,Hungary,11,0.0024649487113013,0.6951329498869145,0–0.01 (very low)
HUN,Hungary,12,0.0024649487113013,0.6951329498869145,0–0.01 (very low)
IND,India,1,0.0175300053740822,0.9526691217087668,0.01–0.05 (low)
IND,India,2,0.0438250134352057,0.9526691217087668,0.01–0.05 (low)
IND,India,3,0.0876500268704115,0.9526691217087668,0.05–0.1 (moderate)
IND,India,4,0.0876500268704115,0.9526691217087668,0.05–0.1 (moderate)
IND,India,5,0.0876500268704115,0.9526691217087668,0.05–0.1 (moderate)
IND,India,6,0.0876500268704115,0.9526691217087668,0.05–0.1 (moderate)
IND,India,7,0.0876500268704115,0.9526691217087668,0.05–0.1 (moderate)
IND,India,8,0.0876500268704115,0.9526691217087668,0.05–0.1 (moderate)
IND,India,9,0.0876500268704115,0.9526691217087668,0.05–0.1 (moderate)
IND,India,10,0.0876500268704115,0.9526691217087668,0.05–0.1 (moderate)
IND,India,11,0.0438250134352057,0.9526691217087668,0.01–0.05 (low)
IND,India,12,0.0438250134352057,0.9526691217087668,0.01–0.05 (low)
IDN,Indonesia,1,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,2,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,3,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,4,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,5,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,6,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,7,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,8,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,9,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,10,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,11,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IDN,Indonesia,12,0.5797826969465834,0.8648140184880478,0.5–1 (very high)
IRN,Iran,1,0.0095802377969741,0.8544361318709629,0–0.01 (very low)
IRN,Iran,2,0.0095802377969741,0.8544361318709629,0–0.01 (very low)
IRN,Iran,3,0.0383209511878968,0.8544361318709629,0.01–0.05 (low)
IRN,Iran,4,0.0958023779697422,0.8544361318709629,0.05–0.1 (moderate)
IRN,Iran,5,0.1916047559394846,0.8544361318709629,0.1–0.25 (elevated)
IRN,Iran,6,0.1916047559394846,0.8544361318709629,0.1–0.25 (elevated)
IRN,Iran,7,0.1916047559394846,0.8544361318709629,0.1–0.25 (elevated)
IRN,Iran,8,0.1916047559394846,0.8544361318709629,0.1–0.25 (elevated)
IRN,Iran,9,0.1916047559394846,0.8544361318709629,0.1–0.25 (elevated)
IRN,Iran,10,0.0958023779697422,0.8544361318709629,0.05–0.1 (moderate)
IRN,Iran,11,0.0383209511878968,0.8544361318709629,0.01–0.05 (low)
IRN,Iran,12,0.0095802377969741,0.8544361318709629,0–0.01 (very low)
IRQ,Iraq,1,0.0100971066923481,0.7304284828790697,0.01–0.05 (low)
IRQ,Iraq,2,0.0403884267693924,0.7304284828790697,0.01–0.05 (low)
IRQ,Iraq,3,0.1009710669234809,0.7304284828790697,0.1–0.25 (elevated)
IRQ,Iraq,4,0.1009710669234809,0.7304284828790697,0.1–0.25 (elevated)
IRQ,Iraq,5,0.2221363472316581,0.7304284828790697,0.1–0.25 (elevated)
IRQ,Iraq,6,0.1615537070775696,0.7304284828790697,0.1–0.25 (elevated)
IRQ,Iraq,7,0.1615537070775696,0.7304284828790697,0.1–0.25 (elevated)
IRQ,Iraq,8,0.1615537070775696,0.7304284828790697,0.1–0.25 (elevated)
IRQ,Iraq,9,0.2221363472316581,0.7304284828790697,0.1–0.25 (elevated)
IRQ,Iraq,10,0.2221363472316581,0.7304284828790697,0.1–0.25 (elevated)
IRQ,Iraq,11,0.1009710669234809,0.7304284828790697,0.1–0.25 (elevated)
IRQ,Iraq,12,0.0403884267693924,0.7304284828790697,0.01–0.05 (low)
ISR,Israel,1,0.0852810990949208,0.706453764521454,0.05–0.1 (moderate)
ISR,Israel,2,0.0852810990949208,0.706453764521454,0.05–0.1 (moderate)
ISR,Israel,3,0.2345230225110324,0.706453764521454,0.1–0.25 (elevated)
ISR,Israel,4,0.2345230225110324,0.706453764521454,0.1–0.25 (elevated)
ISR,Israel,5,0.4690460450220649,0.706453764521454,0.25–0.5 (high)
ISR,Israel,6,0.4690460450220649,0.706453764521454,0.25–0.5 (high)
ISR,Israel,7,0.4690460450220649,0.706453764521454,0.25–0.5 (high)
ISR,Israel,8,0.4690460450220649,0.706453764521454,0.25–0.5 (high)
ISR,Israel,9,0.4690460450220649,0.706453764521454,0.25–0.5 (high)
ISR,Israel,10,0.4690460450220649,0.706453764521454,0.25–0.5 (high)
ISR,Israel,11,0.2345230225110324,0.706453764521454,0.1–0.25 (elevated)
ISR,Israel,12,0.0852810990949208,0.706453764521454,0.05–0.1 (moderate)
ITA,Italy,1,0.0004561956667988,0.8509091567593797,0–0.01 (very low)
ITA,Italy,2,0.0004561956667988,0.8509091567593797,0–0.01 (very low)
ITA,Italy,3,0.0004561956667988,0.8509091567593797,0–0.01 (very low)
ITA,Italy,4,0.0018247826671953,0.8509091567593797,0–0.01 (very low)
ITA,Italy,5,0.0045619566679883,0.8509091567593797,0–0.01 (very low)
ITA,Italy,6,0.0045619566679883,0.8509091567593797,0–0.01 (very low)
ITA,Italy,7,0.0091239133359767,0.8509091567593797,0–0.01 (very low)
ITA,Italy,8,0.0091239133359767,0.8509091567593797,0–0.01 (very low)
ITA,Italy,9,0.0091239133359767,0.8509091567593797,0–0.01 (very low)
ITA,Italy,10,0.0018247826671953,0.8509091567593797,0–0.01 (very low)
ITA,Italy,11,0.0018247826671953,0.8509091567593797,0–0.01 (very low)
ITA,Italy,12,0.0004561956667988,0.8509091567593797,0–0.01 (very low)
JAM,Jamaica,1,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,2,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,3,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,4,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,5,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,6,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,7,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,8,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,9,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,10,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,11,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JAM,Jamaica,12,0.1884585506414007,0.6302909078447454,0.1–0.25 (elevated)
JPN,Japan,1,0.0373473578405733,0.747812049690085,0.01–0.05 (low)
JPN,Japan,2,0.0373473578405733,0.747812049690085,0.01–0.05 (low)
JPN,Japan,3,0.0373473578405733,0.747812049690085,0.01–0.05 (low)
JPN,Japan,4,0.0373473578405733,0.747812049690085,0.01–0.05 (low)
JPN,Japan,5,0.4481682940868806,0.747812049690085,0.25–0.5 (high)
JPN,Japan,6,1.0457260195360547,0.747812049690085,>1 (extreme)
JPN,Japan,7,1.0457260195360547,0.747812049690085,>1 (extreme)
JPN,Japan,8,1.0457260195360547,0.747812049690085,>1 (extreme)
JPN,Japan,9,1.0457260195360547,0.747812049690085,>1 (extreme)
JPN,Japan,10,0.4481682940868806,0.747812049690085,0.25–0.5 (high)
JPN,Japan,11,0.1493894313622935,0.747812049690085,0.1–0.25 (elevated)
JPN,Japan,12,0.0373473578405733,0.747812049690085,0.01–0.05 (low)
JOR,Jordan,1,0.0109480257122594,0.6532131926839403,0.01–0.05 (low)
JOR,Jordan,2,0.043792102849038,0.6532131926839403,0.01–0.05 (low)
JOR,Jordan,3,0.043792102849038,0.6532131926839403,0.01–0.05 (low)
JOR,Jordan,4,0.1094802571225952,0.6532131926839403,0.1–0.25 (elevated)
JOR,Jordan,5,0.2408565656697095,0.6532131926839403,0.1–0.25 (elevated)
JOR,Jordan,6,0.2408565656697095,0.6532131926839403,0.1–0.25 (elevated)
JOR,Jordan,7,0.2408565656697095,0.6532131926839403,0.1–0.25 (elevated)
JOR,Jordan,8,0.2408565656697095,0.6532131926839403,0.1–0.25 (elevated)
JOR,Jordan,9,0.2408565656697095,0.6532131926839403,0.1–0.25 (elevated)
JOR,Jordan,10,0.2408565656697095,0.6532131926839403,0.1–0.25 (elevated)
JOR,Jordan,11,0.043792102849038,0.6532131926839403,0.01–0.05 (low)
JOR,Jordan,12,0.043792102849038,0.6532131926839403,0.01–0.05 (low)
KAZ,Kazakhstan,1,0.0024919226403663,0.7465117808379241,0–0.01 (very low)
