iso_a3,country,month,max_risk,mean_risk,total_risk,top3_mean,high_species_count,moderate_species_count,base_origin_risk,multi_species_boost,origin_country_risk_month
CZE,Czech Republic,11,0.00282255,0.0003250649999999,0.0032506499999998,0.0010161833333333,0,0,0.0021000033333333,1.0,0.0021000033333333
CZE,Czech Republic,12,0.00282255,0.0003250649999999,0.0032506499999998,0.0010161833333333,0,0,0.0021000033333333,1.0,0.0021000033333333
DNK,Denmark,1,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
DNK,Denmark,2,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
DNK,Denmark,3,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
DNK,Denmark,4,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
DNK,Denmark,5,0.0069532,0.00231582,0.0231582,0.0069517333333333,0,0,0.0069526133333333,1.0,0.0069526133333333
DNK,Denmark,6,0.017383,0.00578955,0.0578955,0.0173793333333333,0,0,0.0173815333333333,1.0,0.0173815333333333
DNK,Denmark,7,0.017383,0.00578955,0.0578955,0.0173793333333333,0,0,0.0173815333333333,1.0,0.0173815333333333
DNK,Denmark,8,0.017383,0.00578955,0.0578955,0.0173793333333333,0,0,0.0173815333333333,1.0,0.0173815333333333
DNK,Denmark,9,0.017383,0.00578955,0.0578955,0.0173793333333333,0,0,0.0173815333333333,1.0,0.0173815333333333
DNK,Denmark,10,0.0069532,0.00231582,0.0231582,0.0069517333333333,0,0,0.0069526133333333,1.0,0.0069526133333333
DNK,Denmark,11,0.0069532,0.00231582,0.0231582,0.0069517333333333,0,0,0.0069526133333333,1.0,0.0069526133333333
DNK,Denmark,12,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
DOM,Dominican Republic,1,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,2,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,3,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,4,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,5,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,6,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,7,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,8,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,9,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,10,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,11,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
DOM,Dominican Republic,12,0.35611,0.1094692222222222,0.985223,0.3117266666666666,0,3,0.3383566666666666,1.3,0.4398636666666666
ECU,Ecuador,1,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,2,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,3,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,4,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,5,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,6,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,7,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,8,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,9,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,10,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,11,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
ECU,Ecuador,12,0.2766,0.068345,0.54676,0.140879,0,1,0.2223116,1.1,0.24454276
EGY,Egypt,1,0.087078,0.0205618749999999,0.1644949999999999,0.0505833333333332,0,0,0.0724801333333333,1.0,0.0724801333333333
EGY,Egypt,2,0.087078,0.0205618749999999,0.1644949999999999,0.0505833333333332,0,0,0.0724801333333333,1.0,0.0724801333333333
EGY,Egypt,3,0.217695,0.0514046875,0.4112375,0.1264583333333333,0,1,0.1812003333333333,1.1,0.1993203666666666
EGY,Egypt,4,0.217695,0.0514046875,0.4112375,0.1264583333333333,0,1,0.1812003333333333,1.1,0.1993203666666666
EGY,Egypt,5,0.43539,0.102809375,0.822475,0.2529166666666667,1,1,0.3624006666666666,1.1,0.3986407333333333
EGY,Egypt,6,0.43539,0.102809375,0.822475,0.2529166666666667,1,1,0.3624006666666666,1.1,0.3986407333333333
EGY,Egypt,7,0.43539,0.102809375,0.822475,0.2529166666666667,1,1,0.3624006666666666,1.1,0.3986407333333333
EGY,Egypt,8,0.43539,0.102809375,0.822475,0.2529166666666667,1,1,0.3624006666666666,1.1,0.3986407333333333
EGY,Egypt,9,0.43539,0.102809375,0.822475,0.2529166666666667,1,1,0.3624006666666666,1.1,0.3986407333333333
EGY,Egypt,10,0.43539,0.102809375,0.822475,0.2529166666666667,1,1,0.3624006666666666,1.1,0.3986407333333333
EGY,Egypt,11,0.217695,0.0514046875,0.4112375,0.1264583333333333,0,1,0.1812003333333333,1.1,0.1993203666666666
EGY,Egypt,12,0.087078,0.0205618749999999,0.1644949999999999,0.0505833333333332,0,0,0.0724801333333333,1.0,0.0724801333333333
SLV,El Salvador,1,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,2,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,3,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,4,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,5,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,6,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,7,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,8,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,9,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,10,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,11,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
SLV,El Salvador,12,0.093762,0.019621,0.137347,0.0406796666666666,0,0,0.0725290666666666,1.0,0.0725290666666666
GNQ,Equatorial Guinea,1,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,2,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,3,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,4,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,5,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,6,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,7,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,8,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,9,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,10,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,11,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
GNQ,Equatorial Guinea,12,0.060059,0.0210285,0.210285,0.0600563333333333,0,0,0.0600579333333333,1.0,0.0600579333333333
EST,Estonia,1,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
EST,Estonia,2,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
EST,Estonia,3,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
EST,Estonia,4,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
EST,Estonia,5,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
EST,Estonia,6,0.017383,0.00578955,0.0578955,0.0173793333333333,0,0,0.0173815333333333,1.0,0.0173815333333333
EST,Estonia,7,0.017383,0.00578955,0.0578955,0.0173793333333333,0,0,0.0173815333333333,1.0,0.0173815333333333
EST,Estonia,8,0.017383,0.00578955,0.0578955,0.0173793333333333,0,0,0.0173815333333333,1.0,0.0173815333333333
EST,Estonia,9,0.0069532,0.00231582,0.0231582,0.0069517333333333,0,0,0.0069526133333333,1.0,0.0069526133333333
EST,Estonia,10,0.0069532,0.00231582,0.0231582,0.0069517333333333,0,0,0.0069526133333333,1.0,0.0069526133333333
EST,Estonia,11,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
EST,Estonia,12,0.0017383,0.000578955,0.00578955,0.0017379333333333,0,0,0.0017381533333333,1.0,0.0017381533333333
ETH,Ethiopia,1,0.11465,0.0224403777777777,0.2019634,0.0633038333333333,0,0,0.0941115333333333,1.0,0.0941115333333333
ETH,Ethiopia,2,0.2293,0.0448807555555555,0.4039268,0.1266076666666666,0,1,0.1882230666666666,1.1,0.2070453733333333
ETH,Ethiopia,3,0.2293,0.0448807555555555,0.4039268,0.1266076666666666,0,1,0.1882230666666666,1.1,0.2070453733333333
ETH,Ethiopia,4,0.2293,0.0448807555555555,0.4039268,0.1266076666666666,0,1,0.1882230666666666,1.1,0.2070453733333333
ETH,Ethiopia,5,0.2293,0.0448807555555555,0.4039268,0.1266076666666666,0,1,0.1882230666666666,1.1,0.2070453733333333
ETH,Ethiopia,6,0.2293,0.0448807555555555,0.4039268,0.1266076666666666,0,1,0.1882230666666666,1.1,0.2070453733333333
ETH,Ethiopia,7,0.2293,0.0448807555555555,0.4039268,0.1266076666666666,0,1,0.1882230666666666,1.1,0.2070453733333333
ETH,Ethiopia,8,0.2293,0.0448807555555555,0.4039268,0.1266076666666666,0,1,0.1882230666666666,1.1,0.2070453733333333
ETH,Ethiopia,9,0.2293,0.0448807555555555,0.4039268,0.1266076666666666,0,1,0.1882230666666666,1.1,0.2070453733333333
ETH,Ethiopia,10,0.2293,0.0448807555555555,0.4039268,0.1266076666666666,0,1,0.1882230666666666,1.1,0.2070453733333333
ETH,Ethiopia,11,0.2293,0.0448807555555555,0.4039268,0.1266076666666666,0,1,0.1882230666666666,1.1,0.2070453733333333
